5786964,-0.0007,-0.0073,0.9954,-0.061,-0.3052,-0.061,5787581,0,0,5753907,21
5797733,0.0007,-0.0059,0.9939,0,-0.4272,-0.1221,5798381,0,0,5796259,17
5808295,0,-0.0076,0.9949,0,-0.3052,0,5808913,0,0,5796259,17
5818794,0.0005,-0.0066,0.9951,0.061,-0.1221,0.061,5819411,0,0,5796259,17
5829492,0,-0.0073,0.9956,-0.061,-0.4272,0,5830137,0,0,5828026,18
5840049,0.0015,-0.0076,0.9946,0.1221,-0.3052,0,5840664,0,0,5828026,18
5850568,0.0005,-0.0066,0.9927,0.061,-0.3052,-0.061,5851186,0,0,5828026,18
5861096,-0.0005,-0.0061,0.9941,0,-0.3052,-0.061,5861708,0,0,5828026,18
5871826,0.0002,-0.0068,0.9954,0.061,-0.3662,-0.1221,5872475,0,0,5870355,18
5882381,0.0002,-0.0071,0.9929,0.1221,-0.4883,0,5882991,0,0,5870355,18
5892895,0.0012,-0.0063,0.9937,0.1221,-0.3662,0.1831,5893513,0,0,5870355,18
5903630,0.001,-0.0068,0.9944,0.061,-0.1221,-0.1221,5904277,0,0,5902153,18
5914399,0.0012,-0.0056,0.9924,0,-0.2441,0.061,5915012,0,0,5902153,18
5924916,0.0015,-0.0083,0.9954,0.061,-0.4272,0.1221,5925534,0,0,5902153,18
5935431,0,-0.0068,0.9939,0.061,-0.3052,-0.1221,5936040,0,0,5902153,18
5946164,0.0012,-0.0056,0.9929,0.1221,-0.1831,-0.061,5946804,0,0,5944685,17
5956723,0.001,-0.0051,0.9934,0.061,-0.1831,-0.061,5957342,0,0,5944685,17
5967253,0.0007,-0.0071,0.9932,0.1221,-0.3052,-0.1831,5967864,0,0,5944685,17
5977995,0.0015,-0.0066,0.9934,0,-0.3662,-0.1221,5978644,0,0,5976516,20
5988567,0.0007,-0.0076,0.9954,0.1221,-0.3052,0,5989184,0,0,5976516,20
5999087,0.0007,-0.0068,0.9958,0,-0.3052,0.061,5999699,0,0,5976516,20
6009624,0.0007,-0.0071,0.9939,0,-0.4272,0,6010378,0,0,5976516,20
6020488,0,-0.0073,0.9941,0.061,-0.1831,0,6021132,0,0,6019010,17
6031031,0.0005,-0.0073,0.9932,0.061,-0.1221,0,6031647,0,0,6019010,17
6041539,0.001,-0.0078,0.9958,-0.1831,-0.4272,-0.061,6042157,0,0,6019010,17
6052290,0.0015,-0.0076,0.9944,-0.1221,-0.3052,-0.061,6052932,0,0,6050812,18
6062857,0,-0.0073,0.9939,0,-0.1221,-0.061,6063472,0,0,6050812,18
6073374,0,-0.0071,0.9941,0.061,-0.4272,0,6073983,0,0,6050812,18
6083885,0.0012,-0.0073,0.9949,0,-0.3662,0,6084502,0,0,6050812,18
6094605,0.0002,-0.0056,0.9937,0.1221,-0.3052,0,6095251,0,0,6093126,19
6105146,-0.0002,-0.0063,0.9944,0.061,-0.1221,-0.061,6105759,0,0,6093126,19
6115690,0.0007,-0.0088,0.9949,0.061,-0.2441,0,6116317,0,0,6093126,19
6126409,0.0017,-0.0076,0.9949,0.061,-0.3052,-0.1221,6127051,0,0,6124933,19
6136974,0.0012,-0.0063,0.9932,0.061,-0.3052,-0.061,6137593,0,0,6124933,19
6147503,0.0022,-0.0076,0.9941,0.061,-0.3052,0.061,6148117,0,0,6124933,19
6158018,0.0017,-0.0059,0.9939,0.061,-0.1221,-0.061,6158636,0,0,6124933,19
6168763,0.0015,-0.0083,0.9929,0,-0.2441,-0.061,6169410,0,0,6167290,20
6179319,0.0005,-0.0068,0.9937,0.1831,-0.1831,0.061,6179931,0,0,6167290,20
6189834,0.0012,-0.0068,0.9929,0.061,-0.3052,0.061,6190451,0,0,6167290,20
6200562,0.002,-0.0066,0.9927,0.1221,-0.2441,0.1221,6201211,0,0,6199090,16
6211114,0.0005,-0.0076,0.9946,0.061,-0.2441,0.061,6211726,0,0,6199090,16
6221833,0.0005,-0.0073,0.9958,-0.061,-0.3052,-0.061,6222455,0,0,6199090,16
6232355,0.0002,-0.0071,0.9919,0.061,-0.1831,-0.061,6232966,0,0,6199090,16
